Data,Horario,Usuario,Valor,TransferID,Pais,Descricao
2018-11-26,06:43:23,Ana,4420.47,115273738,Venezuela,NA
2018-11-26,05:58:41,Ana,1943.446,116043163,Venezuela,NA
2018-11-26,05:58:05,Jean,4780.009,115491159,Venezuela,NA
2018-11-26,05:53:54,Ana,984.9829,115883359,Venezuela,NA
2018-11-26,05:42:33,Sara,3473.197,116219093,Venezuela,NA
2018-11-26,05:25:50,Caio,2371.665,114280683,Venezuela,NA
2018-11-26,05:18:08,Ana,2864.542,114720563,Venezuela,NA
2018-11-26,04:28:16,Jean,1137.565,115479345,Venezuela,NA
2018-11-26,04:26:00,Jean,4916.096,114606814,Venezuela,NA
2018-11-26,03:29:53,Luan,1380.646,114868315,Venezuela,NA
2018-11-26,03:26:03,Jean,1917.892,116062110,Venezuela,NA
2018-11-26,03:13:57,Rose,4520.134,115625077,Venezuela,NA
2018-11-26,03:13:21,Sara,7103.151,115703738,Venezuela,NA
2018-11-26,03:09:31,Sara,552.8963,114557378,Venezuela,NA
2018-11-26,03:02:16,Sara,163.0169,114469766,Venezuela,NA
2018-11-26,02:39:48,Jean,638.4118,115141363,Venezuela,NA
2018-11-26,02:36:08,Davi,197.9815,116015885,Venezuela,NA
2018-11-26,01:59:49,Sara,1389.791,115059757,Venezuela,NA
2018-11-26,01:55:28,Ana,235.8195,115023559,Venezuela,NA
2018-11-26,01:36:45,Caio,155.9628,115573149,Venezuela,NA
2018-11-26,00:37:19,Caio,7013.211,115148786,Venezuela,NA
2018-11-26,00:31:12,Ana,1165.07,116222602,Venezuela,NA
2018-11-26,00:26:22,Jean,1239.31,115876206,Venezuela,NA
2018-11-26,00:21:49,Jean,806.1766,114445186,Venezuela,NA
2018-11-25,23:49:56,Eva,2268.194,115049983,Venezuela,NA
2018-11-25,23:09:32,Caio,2553.227,115287070,Venezuela,NA
2018-11-25,23:04:11,Luan,3933.295,115946856,Venezuela,NA
2018-11-25,22:27:12,Luan,5345.245,114282552,Venezuela,NA
2018-11-25,21:09:10,Caio,9554.572,115304797,Venezuela,NA
2018-11-25,20:59:10,Luan,2116.977,115698613,Venezuela,NA
2018-11-25,20:36:08,Eva,5541.475,115765188,Venezuela,NA
2018-11-25,20:24:11,Jean,1157.833,114852209,Venezuela,NA
2018-11-25,20:20:17,Davi,616.7744,114705677,Venezuela,NA
2018-11-25,20:14:46,Ana,259.7503,116380193,Venezuela,NA
2018-11-25,19:55:46,Jean,1422.824,116376104,Venezuela,NA
2018-11-25,19:16:43,Ana,547.5111,115921470,Venezuela,NA
2018-11-25,19:12:29,Eva,2.118928,115709289,Venezuela,NA
2018-11-25,18:59:33,Caio,3248.014,115678180,Venezuela,NA
2018-11-25,18:19:54,Davi,2574.484,115550717,Venezuela,NA
2018-11-25,18:08:57,Caio,597.2285,116040744,Venezuela,NA
2018-11-25,17:54:12,Sara,2308.233,116018793,Venezuela,NA
2018-11-25,17:05:30,Sara,16.71206,115366387,Venezuela,NA
2018-11-25,17:03:05,Sara,775.3955,116076981,Venezuela,NA
2018-11-25,16:49:01,Davi,1176.395,115847527,Venezuela,NA
2018-11-25,16:39:25,Rose,942.0955,115405088,Venezuela,NA
2018-11-25,16:38:55,Sara,1117.635,116266161,Venezuela,NA
2018-11-25,16:32:14,Jean,4602.96,115800007,Venezuela,NA
2018-11-25,16:10:54,Jean,727.5852,115593766,Venezuela,NA
2018-11-25,16:07:21,Luan,39.8556,114299349,Venezuela,NA
2018-11-25,16:05:46,Eva,927.5626,115586598,Venezuela,NA
2018-11-25,15:49:07,Caio,1163.665,114551188,Venezuela,NA
2018-11-25,15:47:33,Jean,1265.321,115242271,Venezuela,NA
2018-11-25,15:46:23,Jean,2890.166,115893521,Venezuela,NA
2018-11-25,15:09:19,Eva,445.5665,114676423,Venezuela,NA
2018-11-25,15:01:18,Davi,285.6686,115967426,Venezuela,NA
2018-11-25,14:56:03,Davi,1823.996,114548437,Venezuela,NA
2018-11-25,14:47:40,Luan,331.7869,116125369,Venezuela,NA
2018-11-25,14:45:28,Jean,813.8905,115394534,Venezuela,NA
2018-11-25,14:45:11,Caio,1842.953,114911343,Venezuela,NA
2018-11-25,14:43:30,Rose,1965.202,115481303,Venezuela,NA
2018-11-25,14:39:55,Sara,5293.368,115458638,Venezuela,NA
2018-11-25,14:19:08,Luan,4151.166,115368914,Venezuela,NA
2018-11-25,14:18:42,Luan,1123.958,114684165,Venezuela,NA
2018-11-25,14:07:56,Jean,848.9222,116103403,Venezuela,NA
2018-11-25,14:05:49,Luan,6013.93,114965304,Venezuela,NA
2018-11-25,13:45:00,Davi,589.0414,116279623,Venezuela,NA
2018-11-25,13:39:45,Luan,374.1275,114367501,Venezuela,NA
2018-11-25,13:20:04,Jean,285.6995,114307924,Venezuela,NA
2018-11-25,13:07:47,Caio,890.7388,115743129,Venezuela,NA
2018-11-25,13:06:41,Davi,5366.062,114590434,Venezuela,NA
2018-11-25,12:58:26,Sara,1401.546,115933807,Venezuela,NA
2018-11-25,12:55:01,Sara,2905.189,114612603,Venezuela,NA
2018-11-25,12:31:26,Ana,597.1897,115125070,Venezuela,NA
2018-11-25,11:16:59,Luan,965.5572,115854215,Venezuela,NA
2018-11-25,11:02:40,Luan,4491.821,114777309,Venezuela,NA
2018-11-25,10:56:41,Sara,4472.772,115558722,Venezuela,NA
2018-11-25,10:42:25,Davi,833.5676,114656043,Venezuela,NA
2018-11-25,10:32:28,Luan,2473.15,114439296,Venezuela,NA
2018-11-25,10:30:43,Caio,658.3077,114355071,Venezuela,NA
2018-11-25,10:20:09,Jean,6772.031,115333839,Venezuela,NA
2018-11-25,10:19:58,Sara,9325.499,116099351,Venezuela,NA
2018-11-25,10:07:27,Davi,2175.659,116289552,Venezuela,NA
2018-11-25,09:55:16,Luan,789.092,115726326,Venezuela,NA
2018-11-25,09:16:23,Caio,92.03319,115341328,Venezuela,NA
2018-11-25,08:05:13,Caio,16.72765,115650150,Venezuela,NA
2018-11-25,07:15:50,Davi,308.8848,114623249,Venezuela,NA
2018-11-25,06:44:54,Eva,2892.74,114329700,Venezuela,NA
2018-11-25,06:26:56,Jean,2244.055,115235720,Venezuela,NA
2018-11-25,05:53:18,Luan,1157.456,114215840,Venezuela,NA
2018-11-25,05:51:34,Luan,379.1614,116141973,Venezuela,NA
2018-11-25,05:48:44,Eva,458.9539,114260984,Venezuela,NA
2018-11-25,05:11:52,Jean,3964.829,114452435,Venezuela,NA
2018-11-25,05:00:17,Rose,2757.083,115021002,Venezuela,NA
2018-11-25,04:58:37,Ana,236.2273,115255079,Venezuela,NA
2018-11-25,03:56:30,Rose,259.8098,115731745,Venezuela,NA
2018-11-25,03:37:18,Eva,401.7637,114490336,Venezuela,NA
2018-11-25,03:33:02,Rose,1444.764,116000755,Venezuela,NA
2018-11-25,03:15:20,Rose,6773.236,114768384,Venezuela,NA
2018-11-25,03:12:18,Jean,410.4012,114297232,Venezuela,NA
2018-11-25,03:00:42,Rose,814.1887,114336812,Venezuela,NA
2018-11-25,01:40:13,Rose,1941.936,115943315,Venezuela,NA
2018-11-25,01:33:37,Rose,741.23,114561498,Venezuela,NA
2018-11-25,01:03:40,Jean,820.2178,115641292,Venezuela,NA
2018-11-25,00:57:01,Sara,185.8836,116036519,Venezuela,NA
2018-11-25,00:51:32,Caio,2325.51,115407522,Venezuela,NA
2018-11-25,00:44:04,Davi,1625.125,116078055,Venezuela,NA
2018-11-25,00:43:45,Sara,2663.7,116299374,Venezuela,NA
2018-11-25,00:40:47,Ana,2123.081,115716218,Venezuela,NA
2018-11-25,00:23:47,Jean,507.064,115707814,Venezuela,NA
2018-11-25,00:05:33,Luan,4458.866,115239581,Venezuela,NA
2018-11-25,00:01:33,Sara,484.5495,114773561,Venezuela,NA
2018-11-24,23:40:20,Jean,4724.176,116196597,Venezuela,NA
2018-11-24,23:13:11,Sara,5630.377,116221001,Venezuela,NA
2018-11-24,22:18:06,Davi,4103.433,115369970,Venezuela,NA
2018-11-24,22:17:37,Sara,273.5362,116317872,Venezuela,NA
2018-11-24,21:25:18,Jean,3365.791,115094703,Venezuela,NA
2018-11-24,21:08:03,Ana,1152.617,114638480,Venezuela,NA
2018-11-24,21:02:40,Luan,6726.619,114629119,Venezuela,NA
2018-11-24,21:01:40,Sara,4084.502,114534818,Venezuela,NA
2018-11-24,20:28:21,Ana,4823.8,115670521,Venezuela,NA
2018-11-24,20:28:18,Sara,501.9552,115912620,Venezuela,NA
2018-11-24,20:08:23,Rose,1671.518,114208509,Venezuela,NA
2018-11-24,20:01:54,Ana,2707.012,115824418,Venezuela,NA
2018-11-24,19:43:02,Eva,3487.185,114759951,Venezuela,NA
2018-11-24,19:33:29,Eva,2834.427,116362945,Venezuela,NA
2018-11-24,19:30:21,Caio,4777.613,116231572,Venezuela,NA
2018-11-24,19:25:40,Jean,2648.478,115873272,Venezuela,NA
2018-11-24,19:14:40,Jean,955.4922,114747887,Venezuela,NA
2018-11-24,19:11:45,Sara,2171.926,114365070,Venezuela,NA
2018-11-24,17:37:51,Caio,2417.872,114414477,Venezuela,NA
2018-11-24,17:34:04,Rose,262.7315,115626309,Venezuela,NA
2018-11-24,17:16:21,Jean,105.1377,116294309,Venezuela,NA
2018-11-24,17:15:34,Rose,3365.667,114666957,Venezuela,NA
2018-11-24,16:58:02,Luan,1374.145,114811570,Venezuela,NA
2018-11-24,16:55:05,Jean,251.3277,116291745,Venezuela,NA
2018-11-24,16:48:52,Caio,1179.267,115623858,Venezuela,NA
2018-11-24,16:45:43,Jean,330.9184,114219089,Venezuela,NA
2018-11-24,16:01:52,Caio,4631.872,114746592,Venezuela,NA
2018-11-24,15:35:05,Jean,9616.867,114422235,Venezuela,NA
2018-11-24,15:28:19,Eva,431.8401,115919841,Venezuela,NA
2018-11-24,15:14:58,Luan,2864.864,114989799,Venezuela,NA
2018-11-24,15:10:35,Davi,3635.206,115898580,Venezuela,NA
2018-11-24,14:53:31,Sara,468.6593,115396730,Venezuela,NA
2018-11-24,14:19:32,Caio,3046.09,115500015,Venezuela,NA
2018-11-24,14:11:37,Davi,4948.683,114461938,Venezuela,NA
2018-11-24,14:06:49,Davi,13093.99,116080829,Venezuela,NA
2018-11-24,13:23:10,Caio,536.4981,115225934,Venezuela,NA
2018-11-24,13:17:46,Ana,1728.239,115599943,Venezuela,NA
2018-11-24,13:17:19,Sara,776.6054,114911655,Venezuela,NA
2018-11-24,13:14:11,Ana,1548.304,115941173,Venezuela,NA
2018-11-24,12:55:29,Rose,2468.896,114389364,Venezuela,NA
2018-11-24,12:40:37,Luan,220.2318,114713855,Venezuela,NA
2018-11-24,12:14:43,Luan,658.7281,115260560,Venezuela,NA
2018-11-24,12:13:59,Sara,2368.061,116195921,Venezuela,NA
2018-11-24,11:51:33,Davi,4152.528,114608654,Venezuela,NA
2018-11-24,11:35:18,Eva,1976.967,115339766,Venezuela,NA
2018-11-24,11:05:13,Caio,4830.328,115229046,Venezuela,NA
2018-11-24,11:00:46,Eva,6269.446,114237835,Venezuela,NA
2018-11-24,10:54:51,Eva,1794.561,114551790,Venezuela,NA
2018-11-24,10:48:31,Rose,1978.153,115235005,Venezuela,NA
2018-11-24,10:47:06,Ana,148.8675,114950122,Venezuela,NA
2018-11-24,09:32:51,Caio,268.592,114479446,Venezuela,NA
2018-11-24,08:50:21,Caio,52.76221,115899219,Venezuela,NA
2018-11-24,08:49:08,Jean,2774.968,114815596,Venezuela,NA
2018-11-24,08:31:52,Sara,929.9392,114608452,Venezuela,NA
2018-11-24,08:21:57,Rose,1431.349,115219409,Venezuela,NA
2018-11-24,08:10:03,Davi,2009.259,114696228,Venezuela,NA
2018-11-24,08:08:31,Ana,2411.01,115707058,Venezuela,NA
2018-11-24,07:55:53,Jean,9263.022,114512398,Venezuela,NA
2018-11-24,07:45:41,Sara,960.0731,114237716,Venezuela,NA
2018-11-24,07:42:43,Sara,1968.684,115238724,Venezuela,NA
2018-11-24,07:40:07,Eva,466.9638,114439955,Venezuela,NA
2018-11-24,07:32:33,Luan,254.9441,116290991,Venezuela,NA
2018-11-24,06:48:33,Caio,3602.012,115891066,Venezuela,NA
2018-11-24,06:29:51,Jean,793.2634,114596015,Venezuela,NA
2018-11-24,06:13:03,Luan,104.2729,115051198,Venezuela,NA
2018-11-24,06:07:32,Luan,1344.296,115174659,Venezuela,NA
2018-11-24,05:57:03,Sara,798.7137,115817203,Venezuela,NA
2018-11-24,05:38:14,Ana,457.5178,114562402,Venezuela,NA
2018-11-24,05:34:45,Rose,5.68476,116380246,Venezuela,NA
2018-11-24,05:00:23,Sara,720.6229,115289715,Venezuela,NA
2018-11-24,04:43:22,Caio,128.6252,115912203,Venezuela,NA
2018-11-24,04:15:47,Sara,1338.745,116340724,Venezuela,NA
2018-11-24,04:09:48,Eva,5090.474,116338879,Venezuela,NA
2018-11-24,03:58:17,Caio,2854.091,114519547,Venezuela,NA
2018-11-24,03:40:41,Eva,2416.26,115930002,Venezuela,NA
2018-11-24,03:23:19,Caio,30.15177,114648776,Venezuela,NA
2018-11-24,03:18:11,Luan,364.0421,116062114,Venezuela,NA
2018-11-24,03:16:54,Sara,4163.251,115236341,Venezuela,NA
2018-11-24,02:30:28,Sara,6342.232,114385999,Venezuela,NA
2018-11-24,02:18:17,Eva,1199.415,116233423,Venezuela,NA
2018-11-24,01:59:53,Caio,4826.133,114393341,Venezuela,NA
2018-11-24,01:38:56,Caio,9499.349,114336172,Venezuela,NA
2018-11-24,01:27:46,Davi,5836.845,114356585,Venezuela,NA
2018-11-24,01:11:07,Eva,3225.627,114205727,Venezuela,NA
2018-11-24,00:48:29,Rose,1393.962,116058410,Venezuela,NA
2018-11-23,23:56:58,Ana,3015.12,114532157,Venezuela,NA
2018-11-23,23:36:40,Jean,910.7517,115169723,Venezuela,NA
2018-11-23,23:36:04,Ana,1837.838,115422083,Venezuela,NA
2018-11-23,23:24:41,Caio,1904.577,114949118,Venezuela,NA
2018-11-23,23:00:50,Jean,1366.238,114431108,Venezuela,NA
2018-11-23,22:59:31,Eva,496.8406,114745264,Venezuela,NA
2018-11-23,22:48:28,Jean,152.6483,115874826,Venezuela,NA
2018-11-23,22:45:39,Jean,4241.989,115597826,Venezuela,NA
2018-11-23,22:42:02,Sara,899.6791,114285378,Venezuela,NA
2018-11-23,22:41:15,Rose,1533.495,116396617,Venezuela,NA
2018-11-23,22:29:51,Luan,3265.655,114602805,Venezuela,NA
2018-11-23,22:22:46,Ana,226.8293,114569277,Venezuela,NA
2018-11-23,21:34:38,Luan,443.3232,114452566,Venezuela,NA
2018-11-23,21:23:47,Rose,4447.509,116351851,Venezuela,NA
2018-11-23,21:20:39,Rose,8520.021,114563741,Venezuela,NA
2018-11-23,21:20:27,Rose,963.27,115600840,Venezuela,NA
2018-11-23,20:46:52,Rose,7669.53,115801315,Venezuela,NA
2018-11-23,20:37:10,Luan,114.0233,114433472,Venezuela,NA
2018-11-23,20:18:31,Luan,2364.51,114620767,Venezuela,NA
2018-11-23,20:16:55,Davi,8315.367,114448892,Venezuela,NA
2018-11-23,19:53:50,Ana,1063.849,115232892,Venezuela,NA
2018-11-23,19:47:40,Eva,980.9409,115757700,Venezuela,NA
2018-11-23,19:44:44,Caio,5706.144,115501023,Venezuela,NA
2018-11-23,19:37:43,Ana,1055.569,116022565,Venezuela,NA
2018-11-23,19:33:51,Rose,2221.353,116051952,Venezuela,NA
2018-11-23,19:20:51,Caio,5974.397,114815320,Venezuela,NA
2018-11-23,19:20:50,Ana,4246.332,116065067,Venezuela,NA
2018-11-23,19:09:57,Davi,1067.376,114371177,Venezuela,NA
2018-11-23,18:25:55,Ana,54.64348,116247491,Venezuela,NA
2018-11-23,18:06:57,Rose,2835.644,115703960,Venezuela,NA
2018-11-23,18:02:33,Luan,934.0086,114541405,Venezuela,NA
2018-11-23,18:01:23,Caio,309.995,114833917,Venezuela,NA
2018-11-23,17:59:16,Eva,244.6942,116367988,Venezuela,NA
2018-11-23,17:45:47,Sara,129.2814,114244285,Venezuela,NA
2018-11-23,17:35:51,Luan,107.4593,115064878,Venezuela,NA
2018-11-23,17:18:26,Eva,4370.49,114860156,Venezuela,NA
2018-11-23,16:33:48,Luan,1215.49,115728836,Venezuela,NA
2018-11-23,16:27:15,Rose,3463.078,114297530,Venezuela,NA
2018-11-23,16:14:42,Ana,1390.746,115771258,Venezuela,NA
2018-11-23,16:08:58,Sara,123.9984,115846284,Venezuela,NA
2018-11-23,16:02:20,Jean,620.9687,115634567,Venezuela,NA
2018-11-23,14:51:33,Davi,1121.155,114735539,Venezuela,NA
2018-11-23,14:45:39,Caio,894.3277,114220563,Venezuela,NA
2018-11-23,14:41:51,Caio,1010.058,115489113,Venezuela,NA
2018-11-23,14:09:13,Sara,2028.943,114667463,Venezuela,NA
2018-11-23,13:48:20,Rose,4070.133,114771152,Venezuela,NA
2018-11-23,13:35:57,Ana,8430.892,116118071,Venezuela,NA
2018-11-23,13:26:55,Rose,1398.205,115673599,Venezuela,NA
2018-11-23,13:17:41,Luan,152.2791,116307296,Venezuela,NA
2018-11-23,13:17:32,Jean,4132.576,114654763,Venezuela,NA
2018-11-23,13:10:39,Sara,3089.011,115233225,Venezuela,NA
2018-11-23,13:08:01,Rose,72.67201,114744165,Venezuela,NA
2018-11-23,12:42:11,Sara,345.7638,114582569,Venezuela,NA
2018-11-23,12:35:59,Luan,3450.936,115515652,Venezuela,NA
2018-11-23,12:35:38,Sara,1386.375,115109563,Venezuela,NA
2018-11-23,12:32:08,Jean,6272.465,115049524,Venezuela,NA
2018-11-23,12:11:37,Caio,7370.285,114553064,Venezuela,NA
2018-11-23,11:42:38,Luan,2303.059,115724478,Venezuela,NA
2018-11-23,11:12:47,Sara,3174.545,114335392,Venezuela,NA
2018-11-23,11:03:37,Rose,1396.444,115259745,Venezuela,NA
2018-11-23,10:35:24,Davi,1722.21,114560076,Venezuela,NA
2018-11-23,10:25:51,Rose,3.816517,116089712,Venezuela,NA
2018-11-23,10:17:34,Jean,2301.407,115286464,Venezuela,NA
2018-11-23,09:50:02,Caio,1055.09,114623021,Venezuela,NA
2018-11-23,09:42:23,Jean,6836.03,115477893,Venezuela,NA
2018-11-23,09:31:28,Luan,1678.6,116167561,Venezuela,NA
2018-11-23,09:30:32,Caio,6345.913,114975511,Venezuela,NA
2018-11-23,09:15:27,Luan,300.3931,115985138,Venezuela,NA
2018-11-23,09:10:12,Ana,2761.707,115344206,Venezuela,NA
2018-11-23,09:07:59,Rose,2633.27,115647883,Venezuela,NA
2018-11-23,08:54:00,Sara,3701.635,115263141,Venezuela,NA
2018-11-23,08:48:25,Jean,3627.836,115010389,Venezuela,NA
2018-11-23,08:47:38,Luan,2635.714,115262210,Venezuela,NA
2018-11-23,08:40:31,Davi,3849.279,114246644,Venezuela,NA
2018-11-23,08:35:04,Davi,1983.307,115441709,Venezuela,NA
2018-11-23,08:27:19,Davi,597.173,115142349,Venezuela,NA
2018-11-23,07:30:52,Sara,114.8815,114252506,Venezuela,NA
2018-11-23,07:30:28,Rose,4800.736,116359175,Venezuela,NA
2018-11-23,07:25:14,Caio,151.88,114899071,Venezuela,NA
2018-11-23,07:15:08,Ana,2966.709,116033805,Venezuela,NA
2018-11-23,07:10:29,Jean,404.6252,115781425,Venezuela,NA
2018-11-23,07:05:47,Eva,3646.326,114242597,Venezuela,NA
2018-11-23,07:01:12,Rose,2857.218,115466129,Venezuela,NA
2018-11-23,06:54:35,Eva,482.1977,116067538,Venezuela,NA
2018-11-23,05:31:41,Jean,1262.58,115952559,Venezuela,NA
2018-11-23,05:20:19,Jean,1698.374,116187623,Venezuela,NA
2018-11-23,04:56:24,Sara,2591.267,115606594,Venezuela,NA
2018-11-23,04:50:35,Eva,2684.716,116047439,Venezuela,NA
2018-11-23,04:40:49,Ana,1200.53,114813867,Venezuela,NA
2018-11-23,04:40:15,Eva,2406.901,114719719,Venezuela,NA
2018-11-23,04:12:23,Sara,1498.559,115689453,Venezuela,NA
2018-11-23,04:10:15,Ana,2401.415,116166731,Venezuela,NA
2018-11-23,04:03:24,Jean,378.3089,114830504,Venezuela,NA
2018-11-23,03:45:21,Ana,1533.928,115909975,Venezuela,NA
2018-11-23,03:39:05,Jean,48.20905,116212370,Venezuela,NA
2018-11-23,03:05:25,Jean,1442.735,114414504,Venezuela,NA
2018-11-23,02:33:55,Davi,3553.104,115537905,Venezuela,NA
2018-11-23,02:27:15,Sara,1749.808,115383426,Venezuela,NA
2018-11-23,02:09:11,Caio,1137.981,114608752,Venezuela,NA
2018-11-23,02:05:59,Jean,1360.975,114640497,Venezuela,NA
2018-11-23,01:38:13,Jean,1207.541,114560416,Venezuela,NA
2018-11-23,01:36:03,Ana,2659.186,114947495,Venezuela,NA
2018-11-23,01:22:54,Luan,2055.263,114514994,Venezuela,NA
2018-11-23,01:16:24,Rose,2792.01,115044163,Venezuela,NA
2018-11-23,01:13:30,Ana,4801.85,115566318,Venezuela,NA
2018-11-23,01:05:25,Ana,2117.489,114873218,Venezuela,NA
2018-11-22,23:56:10,Eva,902.2028,114625205,Venezuela,NA
2018-11-22,23:33:17,Jean,7065.826,114417059,Venezuela,NA
2018-11-22,23:20:46,Sara,151.6847,115230757,Venezuela,NA
2018-11-22,23:17:43,Caio,1036.11,115184403,Venezuela,NA
2018-11-22,23:10:39,Ana,8089.007,114929636,Venezuela,NA
2018-11-22,22:52:53,Eva,2828.742,115306296,Venezuela,NA
2018-11-22,22:52:39,Luan,1.666418,115088721,Venezuela,NA
2018-11-22,22:48:23,Eva,1586.61,114289146,Venezuela,NA
2018-11-22,22:45:51,Davi,2690.607,114371316,Venezuela,NA
2018-11-22,22:43:57,Jean,5021.199,114394782,Venezuela,NA
2018-11-22,22:41:54,Rose,6284.923,114653679,Venezuela,NA
2018-11-22,22:35:23,Luan,1635.594,115795879,Venezuela,NA
2018-11-22,22:32:41,Davi,3528.282,114294732,Venezuela,NA
2018-11-22,22:24:09,Jean,4121.034,115015029,Venezuela,NA
2018-11-22,22:21:05,Jean,179.4844,114384236,Venezuela,NA
2018-11-22,22:18:29,Luan,776.7424,116240310,Venezuela,NA
2018-11-22,22:12:23,Luan,1653.377,116277510,Venezuela,NA
2018-11-22,22:02:22,Rose,386.8521,116284499,Venezuela,NA
2018-11-22,21:43:59,Davi,1304.689,114658458,Venezuela,NA
2018-11-22,21:37:10,Rose,495.4631,114606027,Venezuela,NA
2018-11-22,21:35:03,Davi,5564.842,114462243,Venezuela,NA
2018-11-22,21:20:24,Jean,198.983,114720932,Venezuela,NA
2018-11-22,21:12:07,Davi,526.6452,115397839,Venezuela,NA
2018-11-22,21:02:25,Sara,2462.35,116327185,Venezuela,NA
2018-11-22,21:02:11,Ana,3834.938,115036261,Venezuela,NA
2018-11-22,20:31:03,Davi,138.7979,114298697,Venezuela,NA
2018-11-22,20:28:03,Eva,1832.273,116152735,Venezuela,NA
2018-11-22,20:08:28,Davi,3079.775,115032537,Venezuela,NA
2018-11-22,19:52:18,Davi,1145.242,115246774,Venezuela,NA
2018-11-22,19:40:17,Jean,3209.143,114645611,Venezuela,NA
2018-11-22,19:16:31,Davi,2873.824,115916862,Venezuela,NA
2018-11-22,19:16:01,Jean,374.7955,114411744,Venezuela,NA
2018-11-22,19:03:35,Eva,3569.851,115272627,Venezuela,NA
2018-11-22,18:59:16,Rose,1313.139,115460008,Venezuela,NA
2018-11-22,18:44:05,Jean,184.8071,115903435,Venezuela,NA
2018-11-22,18:22:36,Jean,68.36049,116125317,Venezuela,NA
2018-11-22,18:04:09,Davi,644.8832,116040838,Venezuela,NA
2018-11-22,18:03:32,Caio,1830.706,116120173,Venezuela,NA
2018-11-22,18:01:27,Davi,737.424,115346066,Venezuela,NA
2018-11-22,17:39:35,Ana,1143.455,116086412,Venezuela,NA
2018-11-22,17:12:43,Luan,1269.825,115798234,Venezuela,NA
2018-11-22,16:35:00,Jean,2857.989,114533976,Venezuela,NA
2018-11-22,16:29:07,Ana,4292.442,116339994,Venezuela,NA
2018-11-22,16:13:35,Davi,310.0026,115166296,Venezuela,NA
2018-11-22,16:08:28,Caio,1142.095,114813695,Venezuela,NA
2018-11-22,15:49:56,Davi,1.353741,115232200,Venezuela,NA
2018-11-22,15:00:05,Luan,2382.698,115825481,Venezuela,NA
2018-11-22,14:36:12,Caio,3341.377,115960367,Venezuela,NA
2018-11-22,14:26:57,Ana,1161.709,114349722,Venezuela,NA
2018-11-22,14:13:39,Davi,3020.625,115922697,Venezuela,NA
2018-11-22,14:10:10,Caio,1366.133,115697047,Venezuela,NA
2018-11-22,14:05:48,Davi,5.839447,114951566,Venezuela,NA
2018-11-22,13:22:43,Eva,4794.517,115378242,Venezuela,NA
2018-11-22,13:20:06,Davi,677.1204,114669528,Venezuela,NA
2018-11-22,13:17:13,Rose,98.19432,115708393,Venezuela,NA
2018-11-22,12:50:52,Davi,328.1138,115770751,Venezuela,NA
2018-11-22,12:41:36,Caio,1219.14,115657500,Venezuela,NA
2018-11-22,12:28:11,Caio,1391.982,115800960,Venezuela,NA
2018-11-22,12:22:53,Jean,6282.336,115785153,Venezuela,NA
2018-11-22,12:19:15,Ana,1085.605,114388932,Venezuela,NA
2018-11-22,12:10:45,Luan,7335.406,114565576,Venezuela,NA
2018-11-22,12:06:18,Ana,4018.374,115817928,Venezuela,NA
2018-11-22,11:58:27,Rose,716.6738,114334506,Venezuela,NA
2018-11-22,11:53:07,Rose,1996.727,115040798,Venezuela,NA
2018-11-22,11:48:42,Sara,2824.738,115120137,Venezuela,NA
2018-11-22,11:42:30,Sara,353.7372,115693308,Venezuela,NA
2018-11-22,11:06:34,Eva,5987.366,114514469,Venezuela,NA
2018-11-22,10:19:13,Jean,5891.088,115146772,Venezuela,NA
2018-11-22,09:44:04,Ana,1926.704,116207951,Venezuela,NA
2018-11-22,09:40:16,Ana,1468.315,114378596,Venezuela,NA
2018-11-22,09:24:35,Eva,2279.762,116052897,Venezuela,NA
2018-11-22,09:20:38,Caio,1132.794,114672099,Venezuela,NA
2018-11-22,09:14:48,Jean,1717.482,114932791,Venezuela,NA
2018-11-22,08:53:35,Sara,2516.853,115992334,Venezuela,NA
2018-11-22,08:44:12,Ana,934.7716,115647639,Venezuela,NA
2018-11-22,08:07:42,Davi,899.8771,115858222,Venezuela,NA
2018-11-22,08:06:59,Sara,2550.41,115501873,Venezuela,NA
2018-11-22,07:59:26,Caio,914.5491,115552761,Venezuela,NA
2018-11-22,07:54:02,Jean,510.2749,115098977,Venezuela,NA
2018-11-22,07:51:13,Rose,2718.102,115799941,Venezuela,NA
2018-11-22,07:38:13,Rose,5396.95,115892030,Venezuela,NA
2018-11-22,07:33:00,Davi,1304.424,114367834,Venezuela,NA
2018-11-22,07:26:14,Jean,1169.936,116316217,Venezuela,NA
2018-11-22,07:17:23,Rose,1189.226,114480657,Venezuela,NA
2018-11-22,07:06:13,Ana,13.80434,114294461,Venezuela,NA
2018-11-22,07:05:17,Eva,269.5523,114414075,Venezuela,NA
2018-11-22,07:04:30,Rose,10952.75,116060649,Venezuela,NA
2018-11-22,06:58:44,Caio,403.0218,115132827,Venezuela,NA
2018-11-22,06:54:22,Ana,1061.408,114465302,Venezuela,NA
2018-11-22,06:34:38,Eva,1104.964,114376334,Venezuela,NA
2018-11-22,06:24:03,Sara,5028.382,115094049,Venezuela,NA
2018-11-22,06:20:12,Luan,507.1039,114420294,Venezuela,NA
2018-11-22,05:37:12,Luan,5099.247,114849928,Venezuela,NA
2018-11-22,05:33:46,Rose,1109.495,115343108,Venezuela,NA
2018-11-22,05:27:54,Davi,1360.584,114241396,Venezuela,NA
2018-11-22,05:17:55,Luan,181.9455,115678347,Venezuela,NA
2018-11-22,05:15:53,Eva,395.0507,115625998,Venezuela,NA
